"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Saskatchewan","2016A000247","Females","60 to 64 years","Persons","249","units","0","v469436","9.3.79","32604","","","","0"
"2016","Saskatchewan","2016A000247","Females","60 to 64 years","Persons","249","units","0","v469436","9.3.79","33851","","","","0"
"2017","Saskatchewan","2016A000247","Females","60 to 64 years","Persons","249","units","0","v469436","9.3.79","35022","","","","0"
"2018","Saskatchewan","2016A000247","Females","60 to 64 years","Persons","249","units","0","v469436","9.3.79","35906","","","","0"
"2019","Saskatchewan","2016A000247","Females","60 to 64 years","Persons","249","units","0","v469436","9.3.79","36461","","","","0"
"2020","Saskatchewan","2016A000247","Females","60 to 64 years","Persons","249","units","0","v469436","9.3.79","36769","","","","0"
"2021","Saskatchewan","2016A000247","Females","60 to 64 years","Persons","249","units","0","v469436","9.3.79","36959","","","","0"
"2010","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","20738","","","","0"
"2011","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","21256","","","","0"
"2012","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","22515","","","","0"
"2013","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","23596","","","","0"
"2014","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","24663","","","","0"
"2015","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","25694","","","","0"
"2016","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","26607","","","","0"
"2017","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","27172","","","","0"
"2018","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","28101","","","","0"
"2019","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","29508","","","","0"
"2020","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","31069","","","","0"
"2021","Saskatchewan","2016A000247","Females","65 to 69 years","Persons","249","units","0","v469457","9.3.85","32377","","","","0"
"2010","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","17488","","","","0"
"2011","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","17801","","","","0"
"2012","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","18004","","","","0"
"2013","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","18257","","","","0"
"2014","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","18558","","","","0"
"2015","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","18916","","","","0"
"2016","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","19312","","","","0"
"2017","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","20536","","","","0"
"2018","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","21537","","","","0"
"2019","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","22679","","","","0"
"2020","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","23753","","","","0"
"2021","Saskatchewan","2016A000247","Females","70 to 74 years","Persons","249","units","0","v469460","9.3.86","24758","","","","0"
"2010","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","16009","","","","0"
"2011","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","15715","","","","0"
"2012","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","15512","","","","0"
"2013","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","15540","","","","0"
"2014","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","15346","","","","0"
"2015","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","15333","","","","0"
"2016","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","15701","","","","0"
"2017","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","15965","","","","0"
"2018","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","16212","","","","0"
"2019","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","16578","","","","0"
"2020","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","16977","","","","0"
"2021","Saskatchewan","2016A000247","Females","75 to 79 years","Persons","249","units","0","v469463","9.3.87","17410","","","","0"
"2010","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","13875","","","","0"
"2011","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","13785","","","","0"
"2012","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","13765","","","","0"
"2013","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","13553","","","","0"
"2014","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","13411","","","","0"
"2015","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","13109","","","","0"
"2016","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","12933","","","","0"
"2017","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","12821","","","","0"
"2018","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","12915","","","","0"
"2019","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","12779","","","","0"
"2020","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","12861","","","","0"
"2021","Saskatchewan","2016A000247","Females","80 to 84 years","Persons","249","units","0","v469466","9.3.88","13168","","","","0"
"2010","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","10060","","","","0"
"2011","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","10016","","","","0"
"2012","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9980","","","","0"
"2013","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9987","","","","0"
"2014","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9962","","","","0"
"2015","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9886","","","","0"
"2016","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9838","","","","0"
"2017","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9833","","","","0"
"2018","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9789","","","","0"
"2019","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9853","","","","0"
"2020","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9694","","","","0"
"2021","Saskatchewan","2016A000247","Females","85 to 89 years","Persons","249","units","0","v469469","9.3.89","9512","","","","0"
"2010","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5342","","","","0"
"2011","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5277","","","","0"
"2012","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5353","","","","0"
"2013","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5371","","","","0"
"2014","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5442","","","","0"
"2015","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5515","","","","0"
"2016","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5539","","","","0"
"2017","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5503","","","","0"
"2018","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5554","","","","0"
"2019","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5556","","","","0"
"2020","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5648","","","","0"
"2021","Saskatchewan","2016A000247","Females","90 to 94 years","Persons","249","units","0","v31226862","9.3.126","5600","","","","0"
"2010","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1632","","","","0"
"2011","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1716","","","","0"
"2012","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1780","","","","0"
"2013","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1794","","","","0"
"2014","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1754","","","","0"
"2015","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1836","","","","0"
"2016","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1897","","","","0"
"2017","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1987","","","","0"
"2018","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","2029","","","","0"
"2019","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","2100","","","","0"
"2020","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","2063","","","","0"
"2021","Saskatchewan","2016A000247","Females","95 to 99 years","Persons","249","units","0","v31226868","9.3.132","1967","","","","0"
"2010","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","259","","","","0"
"2011","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","262","","","","0"
"2012","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","280","","","","0"
"2013","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","313","","","","0"
"2014","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","352","","","","0"
"2015","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","377","","","","0"
"2016","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","349","","","","0"
"2017","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","366","","","","0"
"2018","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","394","","","","0"
"2019","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","421","","","","0"
"2020","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","454","","","","0"
"2021","Saskatchewan","2016A000247","Females","100 years and over","Persons","249","units","0","v31226874","9.3.138","435","","","","0"
"2010","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v469503","10.1.1","3732082","","","","0"
"2011","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v469503","10.1.1","3789030","","","","0"
